date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2011-02-17,13.35,13.4397,13.05,13.17,9608,4.45,0.0,4.4799,4.35,4.39,1.0,28825
2011-02-18,13.47,13.6197,13.2,13.6197,15317,4.49,0.0,4.5399,4.4,4.5399,1.0,45954
2011-02-22,13.26,13.59,13.05,13.08,18256,4.42,0.0,4.53,4.35,4.36,1.0,54771
2011-02-23,12.87,13.2,12.6,13.14,29290,4.29,0.0,4.4,4.2,4.38,1.0,87872
2011-02-24,13.11,13.17,12.882,12.99,2659,4.37,0.0,4.39,4.294,4.33,1.0,7980
2011-02-25,13.05,13.2,12.6,12.81,9335,4.35,0.0,4.4,4.2,4.27,1.0,28006
2011-02-28,12.78,12.9003,12.75,12.8403,7354,4.26,0.0,4.3001,4.25,4.2801,1.0,22065
2011-03-01,12.72,12.99,12.63,12.78,7893,4.24,0.0,4.33,4.21,4.26,1.0,23680
2011-03-02,12.81,12.87,12.63,12.66,5816,4.27,0.0,4.29,4.21,4.22,1.0,17450
2011-03-03,12.84,13.0497,12.63,12.84,5804,4.28,0.0,4.3499,4.21,4.28,1.0,17415
2011-03-04,12.63,12.93,12.54,12.9,11109,4.21,0.0,4.31,4.18,4.3,1.0,33330
2011-03-07,12.69,12.78,12.4503,12.4503,6336,4.23,0.0,4.26,4.1501,4.1501,1.0,19009
2011-03-08,12.45,12.8484,12.3,12.63,6356,4.15,0.0,4.2828,4.1,4.21,1.0,19070
2011-03-09,12.0297,12.36,11.73,12.3303,14985,4.0099,0.0,4.12,3.91,4.1101,1.0,44957
2011-03-10,11.2197,11.73,10.2,11.7,21082,3.7399,0.0,3.91,3.4,3.9,1.0,63247
2011-03-11,11.79,11.79,10.89,10.89,9498,3.93,0.0,3.93,3.63,3.63,1.0,28497
2011-03-14,11.25,11.7,10.86,11.52,9133,3.75,0.0,3.9,3.62,3.84,1.0,27400
2011-03-15,10.9497,11.04,10.8,11.04,6228,3.6499,0.0,3.68,3.6,3.68,1.0,18687
2011-03-16,10.74,11.3997,10.62,10.8,3132,3.58,0.0,3.7999,3.54,3.6,1.0,9399
2011-03-17,11.1,11.1903,10.41,10.53,6023,3.7,0.0,3.7301,3.47,3.51,1.0,18070
2011-03-18,10.68,11.1003,10.65,11.1,4699,3.56,0.0,3.7001,3.55,3.7,1.0,14100
2011-03-21,10.26,11.1705,10.08,11.04,6345,3.42,0.0,3.7235,3.36,3.68,1.0,19037
2011-03-22,10.7997,10.8,10.14,10.44,11919,3.5999,0.0,3.6,3.38,3.48,1.0,35760
2011-03-23,10.9752,11.229,10.68,11.229,12646,3.6584,0.0,3.743,3.56,3.743,1.0,37939
2011-03-24,10.29,11.07,9.99,11.07,16312,3.43,0.0,3.69,3.33,3.69,1.0,48939
2011-03-25,10.2282,10.89,9.99,10.3203,9769,3.4094,0.0,3.63,3.33,3.4401,1.0,29309
2011-03-28,10.0803,10.365,10.05,10.35,6954,3.3601,0.0,3.455,3.35,3.45,1.0,20865
2011-03-29,10.86,10.89,10.35,10.35,8781,3.62,0.0,3.63,3.45,3.45,1.0,26346
